DATE,MORTGAGE30US,RRVRUSQ156N,CPIAUCSL
2020-10-17,2.81,6.5,260.352
2020-10-24,2.8,6.5,260.352
2020-10-31,2.81,6.5,260.352
2020-11-03,2.81,6.5,260.721
2020-11-07,2.78,6.5,260.721
2020-11-14,2.84,6.5,260.721
2020-11-21,2.72,6.5,260.721
2020-11-27,2.72,6.5,260.721
2020-12-03,2.72,6.5,261.564
2020-12-05,2.71,6.5,261.564
2020-12-12,2.71,6.5,261.564
2020-12-19,2.67,6.5,261.564
2020-12-26,2.66,6.5,261.564
2021-01-02,2.67,6.5,261.564
2021-01-03,2.67,6.8,262.2
2021-01-09,2.65,6.8,262.2
2021-01-16,2.79,6.8,262.2
2021-01-23,2.77,6.8,262.2
2021-01-30,2.73,6.8,262.2
2021-02-03,2.73,6.8,263.346
2021-02-06,2.73,6.8,263.346
2021-02-13,2.73,6.8,263.346
2021-02-20,2.81,6.8,263.346
2021-02-27,2.97,6.8,263.346
2021-03-03,2.97,6.8,265.028
2021-03-06,3.02,6.8,265.028
2021-03-13,3.05,6.8,265.028
2021-03-20,3.09,6.8,265.028
2021-03-27,3.17,6.8,265.028
2021-04-03,3.18,6.2,266.727
2021-04-10,3.13,6.2,266.727
2021-04-17,3.04,6.2,266.727
2021-04-24,2.97,6.2,266.727
2021-05-01,2.98,6.2,266.727
2021-05-03,2.98,6.2,268.599
2021-05-08,2.96,6.2,268.599
2021-05-15,2.94,6.2,268.599
2021-05-22,3.0,6.2,268.599
2021-05-29,2.95,6.2,268.599
2021-06-03,2.95,6.2,270.955
2021-06-05,2.99,6.2,270.955
2021-06-12,2.96,6.2,270.955
2021-06-19,2.93,6.2,270.955
2021-06-26,3.02,6.2,270.955
2021-07-03,2.98,5.8,272.184
2021-07-10,2.9,5.8,272.184
2021-07-17,2.88,5.8,272.184
2021-07-24,2.78,5.8,272.184
2021-07-31,2.8,5.8,272.184
2021-08-03,2.8,5.8,273.092
2021-08-07,2.77,5.8,273.092
2021-08-14,2.87,5.8,273.092
2021-08-21,2.86,5.8,273.092
2021-08-28,2.87,5.8,273.092
2021-09-03,2.87,5.8,274.214
2021-09-04,2.87,5.8,274.214
2021-09-11,2.88,5.8,274.214
2021-09-18,2.86,5.8,274.214
2021-09-25,2.88,5.8,274.214
2021-10-02,3.01,5.8,274.214
2021-10-03,3.01,5.6,276.59
2021-10-09,2.99,5.6,276.59
2021-10-16,3.05,5.6,276.59
2021-10-23,3.09,5.6,276.59
2021-10-30,3.14,5.6,276.59
2021-11-03,3.14,5.6,278.524
2021-11-06,3.09,5.6,278.524
2021-11-12,2.98,5.6,278.524
2021-11-20,3.1,5.6,278.524
2021-11-26,3.1,5.6,278.524
2021-12-03,3.1,5.6,280.126
2021-12-04,3.11,5.6,280.126
2021-12-11,3.1,5.6,280.126
2021-12-18,3.12,5.6,280.126
2021-12-25,3.05,5.6,280.126
2022-01-01,3.11,5.6,280.126
2022-01-03,3.11,5.8,281.933
2022-01-08,3.22,5.8,281.933
2022-01-15,3.45,5.8,281.933
2022-01-22,3.56,5.8,281.933
2022-01-29,3.55,5.8,281.933
2022-02-03,3.55,5.8,284.182
2022-02-05,3.55,5.8,284.182
2022-02-12,3.69,5.8,284.182
2022-02-19,3.92,5.8,284.182
2022-02-26,3.89,5.8,284.182
2022-03-03,3.89,5.8,287.708
2022-03-05,3.76,5.8,287.708
2022-03-12,3.85,5.8,287.708
2022-03-19,4.16,5.8,287.708
2022-03-26,4.42,5.8,287.708
2022-04-02,4.67,5.8,287.708
2022-04-03,4.67,5.6,288.663
2022-04-09,4.72,5.6,288.663
2022-04-16,5.0,5.6,288.663
2022-04-23,5.11,5.6,288.663
2022-04-30,5.1,5.6,288.663
2022-05-03,5.1,5.6,291.474
2022-05-07,5.27,5.6,291.474
2022-05-14,5.3,5.6,291.474
2022-05-21,5.25,5.6,291.474
2022-05-28,5.1,5.6,291.474
2022-06-03,5.1,5.6,295.328
2022-06-04,5.09,5.6,295.328
2022-06-11,5.23,5.6,295.328
2022-06-18,5.78,5.6,295.328
2022-06-25,5.81,5.6,295.328
2022-07-02,5.7,5.6,295.328
2022-07-03,5.7,5.6,295.271
2022-07-09,5.3,5.6,295.271
2022-07-16,5.51,5.6,295.271
2022-07-23,5.54,5.6,295.271
2022-07-30,5.3,5.6,295.271
2022-08-06,4.99,5.6,295.271
2022-08-13,5.22,5.6,295.271
